"id";"Город дистрибьютора";"Торг_точка_грязная";"Торг_точка_грязная_адрес";"outlet_clean_id"
10764;"Ростов-на-Дону";"ИП Донцова Н.В., г.Новошахтинск, ул.Севастопольская, 64-А";"-";0
10765;"Ростов-на-Дону";"ИП Дорофий М.Н., Б.Калитвенский р-он, х.Н.Попов, ул.1-ая , 32-а, маг.""Астория-1""";"-";0
10766;"Ростов-на-Дону";"ИП Дорофий М.Н., Б.Калитвенский р-он, х.Н.Попов, ул.Школьная, 18, маг.""Астория-2""";"-";0
10767;"Ростов-на-Дону";"ИП Дудникова Л.В. маг. Виола ,г. Шахты. ул. К.Маркса, 31 В";"-";0
10768;"Ростов-на-Дону";"ИП Дурмушян С.С.г. Шахты ул.Красинская,108";"-";0
10769;"Ростов-на-Дону";"ИП Еремина Т.В., г. Шахты ул. Хабарова 30 а";"-";0
10770;"Ростов-на-Дону";"ИП Ефремова С. В. г. Новочеркасск, пр. Платовский, 200";"-";0
10771;"Ростов-на-Дону";"ИП Жижко И. А.п.Персиановский, ул.Московская,17а";"-";0
10772;"Ростов-на-Дону";"ИП Жильцов А.Ю. Куйбышевский р-он с.Крюково ул.Южная,1";"-";0
10773;"Ростов-на-Дону";"ИП Жильченко Л.В., г.Каменск-Шахтинский, х.Масловка, м.""Дарья"" ул.Гагарина 97";"-";0
10774;"Ростов-на-Дону";"ИП Жихарцева Т.В ул.Чапаева 10 х.Филлипенков";"-";0
10775;"Ростов-на-Дону";"ИП Жихарцева Т.В.г. Каменск, х-р Филлипенков ул.Пушкина 1А";"-";0
10776;"Ростов-на-Дону";"ИП Жихарцева Т.В.г.Каменск, х.Красновка, ул.Октябрьская, 96-А";"-";0
10777;"Ростов-на-Дону";"ИП Жищенко С.А., сл.Р.Несветайская, ул Марта, 25";"-";0
10778;"Ростов-на-Дону";"ИП Жуков А.Г. магазин "" Радуга ""г.Шахты,ул.Энергетическая, 10";"-";0
10779;"Ростов-на-Дону";"ИП Жукова А.В., с.Крюково, ул.Молодежная, 48-А";"-";0
10780;"Ростов-на-Дону";"ИП Журавлева Н.Н., ст.Мелиховская, ул.Коммунистическая, 47-А, маг.""Флагман""";"-";0
10781;"Ростов-на-Дону";"ИП Журба Н.А., п.Фрунзе, пер.Морской, 47, маг.""Маяк""";"-";0
10782;"Ростов-на-Дону";"ИП Зарубина Л.М., г.Шахты, ул.Хабарова, 36, пав.58";"-";0
10783;"Ростов-на-Дону";"ИП Зеленова О.А., ст.Лихая ул.Советская д.34 б";"-";0
10784;"Ростов-на-Дону";"ИП Зеленова ст.Лихая ул.Советская д.34 б";"-";0
10785;"Ростов-на-Дону";"ИП Ибаев С.Р., п.Тарасовский, ул. Островского 154а рынок";"-";0
10786;"Ростов-на-Дону";"ИП Ибаев Тарасовский пгт. ул. Островского 154а рынок";"-";0
10787;"Ростов-на-Дону";"ИП Иванова А. М., Тарасовский пгт, ул. Степная 83 м-н Шоколадка";"-";0
10788;"Ростов-на-Дону";"ИП Иванова И.В.г.Гуково,Гагаринский рынок";"-";0
10789;"Ростов-на-Дону";"ИП Изюмская А.А., г.Красный Сулин, ул.Крондштатская, 22";"-";0
10790;"Ростов-на-Дону";"ИП Ильяев А.Г., г. Гуково, ул.Почтовый, 1";"-";0
10791;"Ростов-на-Дону";"ИП Ильяева Д.П., г. Гуково, ул.Почтовый, 1";"-";0
10792;"Ростов-на-Дону";"ИП Ильяков Д.В. Магазин ""Патриот"" (Город)";"-";0
10793;"Ростов-на-Дону";"ИП Ильяков Д.В. Магазин ""Патриот"" Скелеватка пер:1 - й Скелеватский 11";"-";0
10794;"Ростов-на-Дону";"ИП Иову Е.А., г.Донецк, ул.Братьев Дорышевых, 29";"-";0
10795;"Ростов-на-Дону";"ИП Ипатова Е.С. г.Шахты, пер. Автомобильный,30";"-";0
10796;"Ростов-на-Дону";"ИП Ипатова Е.С. № 2 г.Шахты, пер. Автомобильный,30";"-";0
10797;"Ростов-на-Дону";"ИП Исаев И. Р Кр.Сулинский р-н х.Калиновка ул.Калинина 42";"-";0
10798;"Ростов-на-Дону";"ИП Исаев И. Р. Красносулинский р-он, повор.с трассы М-4, ""СТОЛОВАЯ""";"-";0
10799;"Ростов-на-Дону";"ИП Исаева О. И. маг.Любимый г.Гуково ул.Шахтерская, 62-а";"-";0
10800;"Ростов-на-Дону";"ИП Исаева О. И. магазин ""Северный"" г.Гуково ул.Шахтерская 58";"-";0
10801;"Ростов-на-Дону";"ИП Исаева О. И.г.Гуково ул.Молодежная д.18/5 маг.""Ягодка""";"-";0
10802;"Ростов-на-Дону";"ИП Исаханова А.Б., сл. Больше-Крепинская.,ул.Ленина 20 маг.Смак";"-";0
10803;"Ростов-на-Дону";"ИП Искендеров А.Б.О., г.Гуково, ул.Мира, д.20";"-";0
10804;"Ростов-на-Дону";"ИП Исраелян М.С., п.Тарасовский, ул.Ленинградская, 18";"-";0
10805;"Ростов-на-Дону";"ИП Ифиндеев, г.Красный Сулин, ул.Межевая, 8, ""Овощи и фркуты""";"-";0
10806;"Ростов-на-Дону";"ИП Казарян Г.Н., п.Горный, ул.Центральная, 1";"-";0
10807;"Ростов-на-Дону";"ИП Каплунова И.Ю г.Кр.Сулин ул.Первомайская, 38";"-";0
10808;"Ростов-на-Дону";"ИП Карапетян А.Н. ул. Ленина 42 ""Арарат"" г.Константиновск";"-";0
10809;"Ростов-на-Дону";"ИП Карасев Е.А., авто.дор. Волгоград- Каменск, "" Домашняя кухня""";"-";0
10810;"Ростов-на-Дону";"ИП Карасева Л.И., г.Белая Калитва, ул.Российская, 121-а";"-";0
10811;"Ростов-на-Дону";"ИП Карташева Л.В., х.Старая Станица, ул.Ломоносова, 21-А";"-";0
10812;"Ростов-на-Дону";"ИП Катамахин С.В., ""Радуга"" п.Шолоховский, ул.Горького, 31";"-";0
10813;"Ростов-на-Дону";"ИП Качуровская В.А, с. Греково-Ульяновка, Ворошилова, 39";"-";0
10814;"Ростов-на-Дону";"ИП Кизяева И.А., п.Глубокий ул.Гагарина 33";"-";0
10815;"Ростов-на-Дону";"ИП Кириленко ""Автозапчасти"" Р.Несветайский р-он, ул.Гв. Танкистов,10г";"-";0
10816;"Ростов-на-Дону";"ИП Кириленко В.В. маг.""Магнитик"" Родионово-Несветаевский р-он ул.Булавина, 42";"-";0
10817;"Ростов-на-Дону";"ИП Кириленко В.В. маг.""УНИВЕРСАМ"" Родионово-Несветаевский р-он ул.Гагарина 4";"-";0
10818;"Ростов-на-Дону";"ИП Кириленко В.В., маг.""ПРОДУКТЫ"" с.Кутейниково ул. Кирова, 13";"-";0
10819;"Ростов-на-Дону";"ИП Кириленко В.В.маг. ""ЛЮКС"" Родионово-Несветаевский р-он ул. Буланова, 42";"-";0
10820;"Ростов-на-Дону";"ИП Клименко Н.В., г.Шахты, ларек №61 р-к ХБК";"-";0
10821;"Ростов-на-Дону";"ИП Клименко, г.Шахты, ларек №61 р-к ХБК";"-";0
10822;"Ростов-на-Дону";"ИП Кобец И.Ю.маг.""Южный"",г.Гуково ул.Красноармейская д.118 а";"-";0
10823;"Ростов-на-Дону";"ИП Ковалева Г.М. маг.""Удача"" г.Гуково, ул.Костюшкина, 45-А";"-";0
10824;"Ростов-на-Дону";"ИП Ковалева Г.М. магазин ""Продукты №54"",г.Гуково, ул. 20 партсъезда д.19";"-";0
10825;"Ростов-на-Дону";"ИП Ковалева Г.М. магазин ""Юлия"",г.Гуково, ул, Куйбышева 14";"-";0
10826;"Ростов-на-Дону";"ИП Коваленко Е.Г. г. Новочеркасск, пос. Донской, ул. Юности,7";"-";0
10827;"Ростов-на-Дону";"ИП Коваль Т.Ф., павильон №88, г.Усть-Донецк, Центральный рынок";"-";0
10828;"Ростов-на-Дону";"ИП Коваль, павильон №88, г.Усть-Донецк, Центральный рынок";"-";0
10829;"Ростов-на-Дону";"ИП Козлова Н.А кафе ""Обитаемый остров""";"-";0
10830;"Ростов-на-Дону";"ИП Колесников С.А. (Западная)";"-";0
10831;"Ростов-на-Дону";"ИП Колесников С.А.г.Новошахтинск,ул.Таганрогская 47""А (Западная)";"-";0
10832;"Ростов-на-Дону";"ИП Колобков В.В., х.Багненко, маг.№33";"-";0
10833;"Ростов-на-Дону";"ИП Коломиец Т.И. г.Каменск-Шахтинский ул.Нефтяников 28 ""В"" маг.Лира";"-";0
10834;"Ростов-на-Дону";"ИП Коломыцева О.Л., г.Новошахтинск, ул.Краснодарская 1 а";"-";0
10835;"Ростов-на-Дону";"ИП Колычева Е.И., г.Новочеркасск, перекресток ул.Комитетская и Фрунзе";"-";0
10836;"Ростов-на-Дону";"ИП Кондрюков А.Ю., сл.Кутейниково, ул.Буланова, 42";"-";0
10837;"Ростов-на-Дону";"ИП Кондрюков А.Ю., сл.Кутейниково, ул.Гагарина, 4/1/1";"-";0
10838;"Ростов-на-Дону";"ИП Константинова Я.С. г.Гуково ул.Переездная д.25";"-";0
10839;"Ростов-на-Дону";"ИП Корниенко А.В.г.Кр.Сулин, ул.Центральная,16";"-";0
10840;"Ростов-на-Дону";"ИП Королева В.В.г.Шахты, (Аюта) пер. Нагорный,1Б";"-";0
10841;"Ростов-на-Дону";"ИП Королева В.И. г.Новошахтинск х.Шахтенки, ул.Братская,11";"-";0
10842;"Ростов-на-Дону";"ИП Короткова М.И., Р.Несветайский р-он, с.Греково-Ульяновка, ул.Ворошилова,39";"-";0
10843;"Ростов-на-Дону";"ИП Короткова М.И., Р.Несветайский р-он, с.Греково-Ульяновка, ул.Ворошилова,57, м-н ""Алина""";"-";0
10844;"Ростов-на-Дону";"ИП Костюкова П.Н., с.Лысогорка, ул.Мира, 15";"-";0
10845;"Ростов-на-Дону";"ИП Кочковой А.В., Р.Несветайский р-он, х.Новопрохоровка, ул.Октябрьская, 24-А";"-";0
10846;"Ростов-на-Дону";"ИП Кошелев Е.В., сл.Родионово-Несветайская, ул. 8-е Марта, 23";"-";0
10847;"Ростов-на-Дону";"ИП Кравцова С.Н., г.Каменск-Шахтинский, ул.Нефтянников, 28-Б";"-";0
10848;"Ростов-на-Дону";"ИП Кравченко Г.Н., ст.Вдадимировская, ул.Юбилейная, 28/2";"-";0
10849;"Ростов-на-Дону";"ИП КРАСНЯНСКИЙ М.Г.г.Новошахтинск,ул. Перова 1";"-";0
10850;"Ростов-на-Дону";"ИП Красюченко И.В., п.Степной, ул.Центральная, 6";"-";0
10851;"Ростов-на-Дону";"ИП Крахина г.Новочеркасск, ул.Мелиховская, 25-а";"-";0
10852;"Ростов-на-Дону";"ИП Кривопустова Т.Р., г.Каменск-Шахтинский, ул.Алтайская, 16";"-";0
10853;"Ростов-на-Дону";"ИП Кривошеева И.В., г.Каменск-Шахтинский, ул.Профильная, 3, сад.тов""Фиалка""";"-";0
10854;"Ростов-на-Дону";"ИП Крицин Э.А., г.Гуково, ул.Ботаническая, 17";"-";0
10855;"Ростов-на-Дону";"ИП Крохмаль З.П., сл.Родионово-Несветайская, ул.Заречная, 2-А";"-";0
10856;"Ростов-на-Дону";"ИП Крупин А.Л.г.Шахты п.Южный ул.Достоевского 80 (овощи)";"-";0
